title,word,count,pvalue_brackets,more_or_less_brackets,pvalue_text,more_or_less_text,in_corpus_count,in_corpus_brackets_pvalue,in_corpus_brackets,in_corpus_text_pvalue,in_corpus_text,in_brackets_count,in_brackets_pvalue,in_brackets
Philosophy the Day after Tomorrow,typically,1.0,0.3375516214351542,More,0.08533710969558501,More,2.0,0.010882589351744073,Less,0.2742736963078449,Less,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,alloplastic,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,objectively,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,,,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,indebted,1.0,0.3375516214351542,More,0.08533710969558501,More,8.0,0.10105030780009645,More,0.0004062303671302506,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,recital,1.0,0.3375516214351542,More,0.08533710969558501,More,2.0,0.2779620557424351,More,0.3350356275792579,Less,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,playis,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,opposes,1.0,0.3375516214351542,More,0.08533710969558501,More,,,,,,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,phaedra,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.3665659623867401,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,reliable,1.0,0.3375516214351542,More,0.08533710969558501,More,,,,0.3161329812879902,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,dispossessiveness,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,habit,1.0,0.3375516214351542,More,0.08533710969558501,More,,,,0.32267888090303526,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,doctrines,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,,,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,makeup,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.4958592799598228,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,faithful,1.0,0.3375516214351542,More,0.08533710969558501,More,5.0,0.20387766450941577,More,0.17936804204918663,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,impresses,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.2482672484966739,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,elton,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,pointsas,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,needing,1.0,0.3375516214351542,More,0.08533710969558501,More,3.0,0.4798799401657638,More,0.2460117985974931,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,minemy,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,deploy,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.20411411228895082,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,interacion,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.15736766064724775,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,taverton,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,recallingti,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,fleda,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,spills,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.10787557781394178,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,dickens,1.0,0.3375516214351542,More,0.04361972354135806,More,4.0,0.4912645677144565,More,0.014120238224660485,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,midst,1.0,0.3375516214351542,More,0.04361972354135806,More,2.0,0.46072718306298827,More,0.3161329812879902,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,underivatively,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,learcordelia,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,harps,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,0.32936105765953605,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,dismissive,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,0.09437823406096903,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,patriotism,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,0.4662483851712259,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,blunt,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.4348983005506062,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,taunt,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.10787557781394178,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,conceptscall,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,burdened,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.4662483851712259,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,cobbling,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,antecedent,1.0,0.3375516214351542,More,0.04361972354135806,More,2.0,0.2779620557424351,More,0.013088202270057537,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,predicament,1.0,0.3375516214351542,More,0.08533710969558501,More,2.0,0.2779620557424351,More,0.2323497822681952,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,hree,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.32936105765953605,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,substantially,1.0,0.3375516214351542,More,0.04361972354135806,More,2.0,0.2779620557424351,More,0.022413599556833048,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,lodge,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.10787557781394178,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,revise,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,0.2482672484966739,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,quietly,1.0,0.3375516214351542,More,0.04361972354135806,More,3.0,0.20532447567535791,More,0.03232949312628629,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,undone,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,,,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,variegated,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,parmenides,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.3861845565313457,Less,,,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,fears,1.0,0.3375516214351542,More,0.04361972354135806,More,4.0,0.37782545828216485,More,0.34557440292462427,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,leroy,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,0.15736766064724775,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,stimuli,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.15736766064724775,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,fervor,1.0,0.3375516214351542,More,0.08533710969558501,More,4.0,0.2625325311675304,More,0.10382803366479679,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,formidable,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,,,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,doa,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.10787557781394178,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,inherited,1.0,0.3375516214351542,More,0.08533710969558501,More,3.0,0.3435096896412312,More,0.2460117985974931,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,tantalizes,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,tactless,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.10787557781394178,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,signifying,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.4958592799598228,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,hasty,1.0,0.3375516214351542,More,0.08533710969558501,More,4.0,0.2625325311675304,More,0.05680080414110047,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,disfigure,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,helpmeet,1.0,0.3375516214351542,More,0.04361972354135806,More,2.0,0.2779620557424351,More,0.25330626242593385,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,newspaper,1.0,0.3375516214351542,More,0.08533710969558501,More,8.0,0.10105030780009645,More,0.12978923113073004,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,bard,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,0.20411411228895082,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,inadequacy,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.3665659623867401,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,woof,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,constatives,1.0,0.3375516214351542,More,0.08533710969558501,More,,,,0.20411411228895082,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,embryo,1.0,0.3375516214351542,More,0.08533710969558501,More,2.0,0.46072718306298827,More,0.19086516051522703,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,analogues,1.0,0.3375516214351542,More,0.04361972354135806,More,3.0,0.3435096896412312,More,0.01544534355647512,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,flowers,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,0.1573394621796065,Less,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,disappointing,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,,,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,unrebukable,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,builders,1.0,0.3375516214351542,More,0.04361972354135806,More,9.0,0.12385560193850646,More,0.001004838411142607,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,presume,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,0.06142395250158624,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,embodying,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.4348983005506062,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,presage,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,backed,1.0,0.3375516214351542,More,0.04361972354135806,More,3.0,0.20532447567535791,More,0.1458258902776964,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,literariness,1.0,0.3375516214351542,More,0.04361972354135806,More,2.0,0.2779620557424351,More,0.022413599556833048,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,unlimited,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,0.25330626242593385,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,shapes,1.0,0.3375516214351542,More,0.04361972354135806,More,4.0,0.1565830950228313,More,0.03364426074211662,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,etc.,1.0,0.3375516214351542,More,0.08533710969558501,More,6.0,0.48873779677761453,Less,0.3980140497922298,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,madame,1.0,0.3375516214351542,More,0.08533710969558501,More,2.0,0.46072718306298827,More,0.07733973827756953,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,derivative,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,0.33685654659597297,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,turnsthus,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,highlights,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,confer,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,,,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,arc,1.0,0.3375516214351542,More,0.04361972354135806,More,2.0,0.46072718306298827,More,0.15057227431930456,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,gag,1.0,0.3375516214351542,More,0.04361972354135806,More,3.0,0.20532447567535791,More,0.18713302318210137,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,substitute,1.0,0.3375516214351542,More,0.08533710969558501,More,4.0,0.37782545828216485,More,0.45938541499238716,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,aliens,1.0,0.3375516214351542,More,0.04361972354135806,More,3.0,0.20532447567535791,More,0.01544534355647512,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,graphically,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.20411411228895082,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,vanquished,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,0.15736766064724775,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,superfluous,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.2482672484966739,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,autoplastic,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,testified,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.3665659623867401,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,figuring,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,,,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,adaptations,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.20411411228895082,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,imposes,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,,,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,professionalizablebut,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,displacing,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.28997093528239065,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,everard,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.15736766064724775,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,austinianrather,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,continuations,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.40170687615069034,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,moreaccurately,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,poesis,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,allblack,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,winepress,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.10787557781394178,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,originators,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,generated,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.4348983005506062,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,miraculous,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.3665659623867401,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,lesserknown,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.10787557781394178,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,theorycould,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,derivation,1.0,0.3375516214351542,More,0.08533710969558501,More,2.0,0.2779620557424351,More,0.39769606727611184,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,arthur,1.0,0.3375516214351542,More,0.08533710969558501,More,,,,0.0650466266794634,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,statue,1.0,0.3375516214351542,More,0.04361972354135806,More,3.0,0.3435096896412312,More,,,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,conjecture,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.40170687615069034,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,reviving,1.0,0.3375516214351542,More,0.08533710969558501,More,,,,0.28997093528239065,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,warp,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,grey,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.15736766064724775,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,elaborates,1.0,0.3375516214351542,More,0.08533710969558501,More,2.0,0.2779620557424351,More,0.09437823406096903,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,ourselveshow,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,rid,1.0,0.3375516214351542,More,0.08533710969558501,More,3.0,0.20532447567535791,More,0.17303162907446715,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,reurns,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,unheimlich,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,conceptual,1.0,0.3375516214351542,More,0.08533710969558501,More,9.0,0.23799988216273135,More,0.002413458066033021,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,finger,1.0,0.3375516214351542,More,0.04361972354135806,More,3.0,0.2398051600253788,Less,0.2764562112699364,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,dismantling,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,,,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,mouths,1.0,0.3375516214351542,More,0.04361972354135806,More,2.0,0.2779620557424351,More,0.19086516051522703,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,generous,1.0,0.3375516214351542,More,0.04361972354135806,More,2.0,0.46072718306298827,More,0.09437823406096903,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,originating,1.0,0.3375516214351542,More,0.08533710969558501,More,6.0,0.1601119604152669,More,0.004233166888496335,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,ithat,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,scandalous,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,0.32936105765953605,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,rencge,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,shrink,1.0,0.3375516214351542,More,0.04361972354135806,More,2.0,0.46072718306298827,More,0.11236589093812419,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,anguish,1.0,0.3375516214351542,More,0.04361972354135806,More,2.0,0.2779620557424351,More,0.25330626242593385,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,affirmative,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.4662483851712259,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,insufficiently,1.0,0.3375516214351542,More,0.08533710969558501,More,3.0,0.3435096896412312,More,0.1458258902776964,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,team,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,,,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,swore,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,0.020323889606492885,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,shunning,1.0,0.3375516214351542,More,0.08533710969558501,More,4.0,0.2625325311675304,More,0.17455437390394118,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,hashas,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,improperly,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.10787557781394178,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,excuse,1.0,0.3375516214351542,More,0.08533710969558501,More,8.0,0.47997933532300785,Less,0.2550331684861763,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,vows,1.0,0.3375516214351542,More,0.04361972354135806,More,3.0,0.20532447567535791,More,0.03232949312628629,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,disclaiming,1.0,0.3375516214351542,More,0.08533710969558501,More,2.0,0.46072718306298827,More,0.11236589093812419,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,minematters,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,bypasses,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.10787557781394178,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,portraying,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.2482672484966739,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,emotionless,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,breakable,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,stael,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,convicted,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.2482672484966739,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,opacity,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.4348983005506062,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,examine,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,0.45502783148401205,Less,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,asor,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,implacable,1.0,0.3375516214351542,More,0.04361972354135806,More,2.0,0.2779620557424351,More,0.11236589093812419,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,autre,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,implieswould,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,tyrant,1.0,0.3375516214351542,More,0.04361972354135806,More,,,,,,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,ties,1.0,0.3375516214351542,More,0.04361972354135806,More,2.0,0.2779620557424351,More,0.3161329812879902,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,pragmatist,1.0,0.3375516214351542,More,0.08533710969558501,More,2.0,0.2779620557424351,More,0.04682153764788046,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,originary,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.0554766020080501,More,1.0,0.10264620086383637,More
Philosophy the Day after Tomorrow,picure,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.15736766064724775,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,troughly,1.0,0.3375516214351542,More,0.08533710969558501,More,1.0,0.40467874936727044,More,0.10787557781394178,More,1.0,0.19475689224347612,More
Philosophy the Day after Tomorrow,shakespeareans,1.0,0.3375516214351542,More,0.04361972354135806,More,1.0,0.40467874936727044,More,0.10787557781394178,More,1.0,0.10264620086383637,More
