brackets,title
"[V, ii, 51-52]",The Claim of Reason (1979)
"[V, ii, 13-19]",The Claim of Reason (1979)
(I do not say that the sides of this dilemma are of equal significance for Othello.),The Claim of Reason (1979)
"(He himself may say as much when he asks himself, too late, why he married.)",The Claim of Reason (1979)
"[V, ii, 64-66]",The Claim of Reason (1979)
"(To interpret ""a metaphysical finitude as an intellectual lack"" (""Knowing and Acknowledging"", p. 263).)",The Claim of Reason (1979)
"(""Gould one imagine a stone's having consciousness? And if anyone can do so - why should that not merely prove that such image-mongery is of no interest to us?"" (Investigations, ?390).)",The Claim of Reason (1979)
"(Cf. ""Aesthetic Problems of Modern Philosophy"", p. 96.)",The Claim of Reason (1979)
(As friendship may exist only in loyalty to it.),The Claim of Reason (1979)
"(""Yet she must die, else she'll betray more men"" (V, ii, 6).)",The Claim of Reason (1979)
"(This is the kind of criticism of classical empiricism leveled by John Dewey-for example, in ""An Empirical Survey of Empiricisms"" - who praised Emerson but so far as I know never took him up philosophically.)",The Senses of Walden (1981)
"(It is curious, speak-ing of anchoring, that one of Kant's two examples in his specific regard is that of seeing a ship move down-stream.)",The Senses of Walden (1981)
(Other philosophers may speak of the emptiness of the self.),The Senses of Walden (1981)
"(I may interject here that the idea of thinking as reception, which began this path of reasoning, seems to me to be a sound intuition, specifically to forward the correct answer to skepticism [which Emerson meant it to do]. The answer does not consist in denying the conclusion of skepticism but in reconceiving its truth. It is true that we do not know the existence of the world with certainty; our relation to its existence is deeper-one in which it is accepted, that is to say, received. My favorite way of putting this is to say that existence is to be acknowledged.)",The Senses of Walden (1981)
"(So they do write dialogues, and not monologues, after all.)",The Senses of Walden (1981)
"(In Wittgenstein's Philosophical Investigations, knowing how to go on, as well as knowing when to stop, is exactly the measure of our knowing, or learning, in certain of its main regions or modes - for example, in the knowl-edge we have of our words. Onward thinking, on the way, knowing how to go on, are of course inflections or images of the religious idea of The Way, inflections which specifically deny that there is a place at which our ways end. Were philosophy to concede such a place, one knowable in advance of its setting out, philosophy would cede its own autonomy.)",The Senses of Walden (1981)
"(""Every new prospect is power"" [""Circles""].)",The Senses of Walden (1981)
"(Perhaps it helps if you think, as he goes on to say, that what carries us through this world is a divine animal. To spell it out, the human is the rational divine animal. It's a thought-one, by the way, which Hei-degger would deny.)",The Senses of Walden (1981)
"(Something has happened; it is up to us to name it, or not to. Something is wrestling us for our blessing.)",The Senses of Walden (1981)
"(Quiet desperation Thoreau will call it; Emerson had said, silent melancholy.)",The Senses of Walden (1981)
"(This would not be a matter of keeping your mouth shut but of under-standing when, and how, not to yield to the temptation to say what you do not or cannot exactly mean.)",The Senses of Walden (1981)
"(Or worse. In the paragraph preceding this one Emerson had remembered, when young, being cautioned by a valued advisor that his inner impulses may be from below, not from above, and remembered being prompted to reply: ""They do not seem to me to be such; but if I am the Devil's child, I will live then from the Devil. "")",The Senses of Walden (1981)
(The spiritual danger in putting Whim in place of the name of God will seem a small thing to one convinced that the name of God is mostly taken in the place of whim.),The Senses of Walden (1981)
"(Here I must pause for the pleasure of identifying the title of one of the recent films I care most about as occurring in the mezuzah, Days of Heaven. ""As the days of heaven upon the earth"" is the phrase used in the King James version to describe our stay ""in the land which the Lord sware unto your fathers to give them"" -if, that is to say, we keep faith with the word of the covenant. Several reviewers of this film have felt that it has something to do with the story of America. The source of its title specifies the phase of the story as one in which this promised land, in forgetting its faith and serving foreign gods, lies under a threat. It has been sent the plague of locusts; it has been warned; and this film, in the prophetic tradition of American literature, akes up the warning. As the land was given, on condi-ion, so it can be taken away.)",The Senses of Walden (1981)
"(Thoreau will call such things ""opportunities,"" and say of them that there never is more than one ofa kind.)",The Senses of Walden (1981)
"(If you express this wish by whistling, you will have, unlike the former case in which you are expressing knowledge, to mean the whistling, which is not something everyone who can whistle can do.)",The World Viewed (1979)
[that he],The World Viewed (1979)
[and],The World Viewed (1979)
"(Harper Torchback, 1972)",The World Viewed (1979)
"(Naturally this need not, even when done well, occur on a first perusal. Then what in a first should encourage going back?)",The World Viewed (1979)
"(The common appeal to technological properties is caused in part by a sense that the sheer power of film is unlike the powers of the other arts. I share this sense, and I agree that this power is essentially related to film's technology. But the aesthetic role of this technology is no more specified by studying it apart from its specific achievements in significant films, than, say, the role of electronic amplification in rock music is specified by studying electronic amplification apart from its specific results in the sounds of rock, indeed, apart from its role in determining what counts as a ""sound."")",The World Viewed (1979)
(The topos of the hesitation suggests that what puts gravity into effect is a consciousness of it.),The World Viewed (1979)
"(Reversing the economy of human expressiveness, their bodies bear the brunt of meaningfulness. Their faces are more or less fixed, confined to two or three attitudes. This condition captures and expresses the condition, the poignance, of real animals.)",The World Viewed (1979)
"(Silent slapstick can achieve this logic; but its violence is often under-cranked, which feels semi-animated; and it is often more imminent than actual; and where active, often occurs between humans and objects, not between humans; and where between humans, often inadvertently or spasmodically.)",The World Viewed (1979)
"(This is different from horror movies. There the threat is not of isolation through abandonment or annihilation, but of isolation through unacknowledgeable disfigurement. They play upon the fear that cartoons laugh at: irreversible metamorphosis.)",The World Viewed (1979)
"(His timid acquaintance is also associated with a childish food, ground meat, no real amount of which satisfies his need. Which other human figures are indecorous enough to be shown eating?)",The World Viewed (1979)
"(Though I am still willing to bet that this is true of no greater a proportion of them than of, say, French or Russian films, a part of whose prestige comes from our knowing so few of them, I assume the best.)",The World Viewed (1979)
(I am not prepared to argue with someone who is prepared to say that all are worthless.),The World Viewed (1979)
"(Perhaps others could have made better Hollywood movies. No; theirs are perfect of their kind. Then other people could have made better movies of different kinds and were kept out by Hollywood commercialism. I do not doubt it, but this is I THE not a problem peculiar to America and its Hollywood.)",The World Viewed (1979)
"(This is why, in my sketching a list of Hollywood types [p. 36], I mixed together the names of characters and of stars.)",The World Viewed (1979)
[because],The World Viewed (1979)
"(Enid Welsford, in her study of folly, more than once emphasizes particular actors in the development of comic stage types. It suggests itself that the early affinity offilmwith comedy is an expression of their respective latitudes and appetites for the actor's individuality, something that suits each of them for being ""popular."")",The World Viewed (1979)
"(This is, or ought to be, the meaning of ""cinematic"")",The World Viewed (1979)
"(Someone may say ""can't have been present"" because they believe that the issue oughtn't so much as be raised; or they may say it to me in particular because they imagine that I have asserted that one can have been present. We will have to get closer to both of these claims.)",The World Viewed (1979)
"(These answers are the paths of my differences from Panofsky's and Bazin's emphasis on ""reality itself."")",The World Viewed (1979)
"(I am defining the word ""camera,"" so to speak, in terms of its final cause.)",The World Viewed (1979)
"(A camera is a kind of room, not a kind of womb.)",The World Viewed (1979)
"(A tape recorder may also be said to ""lead a life of its own."" This would mean, apart from certain specific manipulations to improve the quality of its sound, that it is no longer reproducing independently recognizable sounds, and perhaps that it is not attentive to any sounds at all apart from its own powers of originating them.)",The World Viewed (1979)
"(The situation is described by Descartes when he is rehearsing the contents of the mind. They may be distorted, but in themselves they are not erroneous. Error arises when you make judgments on the basis of them.)",The World Viewed (1979)
"(The analogy with syntax is extremely thin. The term ""verb"" carries systematic implications on its face, like the term ""subdominant,"" but unlike the terms ""travelling shot,"" ""medium shot,"" ""point of view,"" etc.)",The World Viewed (1979)
"(The human condemnation to intention and consequence is the sequel, if not the meaning, of original sin.)",The World Viewed (1979)
"(Work can provide pools of comradeship if it has an internal drama and involves the adventure of danger-rigging and drilling for oil comes to mind; but the possibility of comradeship within factories seems available only for propaganda, as an image of mobilization, or for the explicitly fantastic.)",The World Viewed (1979)
"(If one believes that projection inevitably distorts what is seen, then this must be compared with cases in which one is convinced that projection alone can reveal what is seen-as, for example, in a slow-motion shot of a moment of impact, or a time-lapse sequence of a gathering storm.)",The World Viewed (1979)
"(The fact that one and the same cup and saucer can appear in continuous variations and inflections of light and of angle may play a role in the conclusion that we never see objects as they are. But as it stands this fact is as unexceptional as the fact that you could not see the cup and saucer were they in total darkness. What else would you expect? -There is also no end to the ways these objects may be picked out in words; but variations and inflections among alternative words are not naturally continuous. This difference will affect what counts ""as possibilities"" in photographing and in writing, hence what counts as giving or showing the significance of these possibilities in what you choose them to say.)",The World Viewed (1979)
"(You may wish to exploit this fact on the stage itself, e.g., use the naked back wall of the theater building, and the radiator suspended from its middle, and the theater work-lights and work-ladders, as impersonations of themselves. This is not the denial of theater but a simple-minded declaration of it. In any case, it requires a new bargain with the audience; it remains in each case to be seen whether it is worth their while.)",The World Viewed (1979)
"(Cukor's ""implication beyond the frame"" in the empty bedroom scene is just beyond it to the sides. It thus exploits the typical region of cinematic narrative implication, in which a definite visible something is explicitly denied our view. This possibility has provided cliche devices for local suspense-as when the camera moves in upon a woman's listening face, limiting the view, hence widening the area, of the regions from which something may pounce-or for cowardly or tactful withdrawals from a scene of sexuality or violence. So suspicious have we become, in our freedom, of this mode of implication that any avoidance of the visually explicit may be felt as cowardice. I assume this to be under discussion in the long back-tracking of Hitchcock's camera in Frenzy, recoiling from a scene of implied violence after the shutting of a door in its face. What is implied is not beyond the sides of the frame but beyond its blocked horizon, and the horrified wittiness of the backing gesture is capped when, later showing us what went on behind that door, Hitchcock shows us practically nothing at all of the event, which is again happening beyond the side of the frame or rather below it.61)",The World Viewed (1979)
"(All? Well, a goodly corpus of all to date. All that matter, that is; all that native viewers accept as significant. Enough to guide the empirical discovery of the a priori. Why not? Criticism, as part of the philosophy of art, must aspire to philosophy. Its goal is the native view; the desophisticated.)",The World Viewed (1979)
"(In case someone supposes that we could defeat this fact by the use of mirrors, it should be said that the doubling of view by a mirror can serve first of all to distract us from the experience of either view, and perhaps to show that two are, in this case, no better than one, that two are just as far fromcompleteness. But the particular significance of the mirror will arise from the individual case.)",The World Viewed (1979)
(As how large a particular series of canvases must be may be determined by the reach of a continuous hue.),The World Viewed (1979)
(Perhaps the same could be said of the puppet or marionette theater.),The World Viewed (1979)
(Arriere-garde is more like it. The modernist critic is not penetrating more territory but more time.),The World Viewed (1979)
"(And because I mean to be keeping open the relation between art and politics in a given generation, I would not like to give the impression that I take them as having no relation. One may still hope, almost above all, that the dream of the good city will not be lost, without forgetting that it is a dream, and hence just the beginnings of responsibilities.)",The World Viewed (1979)
"(Such a declaration inspires the most public in-joke of the film, in the line addressed by the Marquis to the head of his household staff: ""Corneille, stop this farce!""-to which this chief servant replies soberly, as befits his name, ""Which one?"")",The World Viewed (1979)
"(I mean no more than ""happens to be""; the meaning will be clear without this.)",The World Viewed (1979)
"(The little poacher had said to the Marquis during their first encounter that while the Marquis may be master inside the house, outdoors Schumacher is boss.)",The World Viewed (1979)
"(When the wife spies through it and sees her husband with his former mistress, this is already a kind of shooting accident.)",The World Viewed (1979)
"(The absence of the little poacher from the final tableau signifies, accordingly, that the Marquis is no longer able to protect him from Schumacher.)",The World Viewed (1979)
"(Is it needless to say that the satisfaction of such requirements will not, of itself, insure the quality of the work that contains it?)",The World Viewed (1979)
"(If someone wishes to say that the former is a ""formal"" issue, then I would like to ask what particular contrast he has in mind.)",The World Viewed (1979)
"(A parody of a particular theory of theater can be heard in the late line from the Marquis to Schumacher: ""Get Corneille to deal with the formalities, the telephone calls and all the rest."")",The World Viewed (1979)
"(A not entirely unrelated dissociation occurred in Nixon's farewell speech on the morning of August 9, 1974, concerning the death of Theodore Roosevelt's young wife.)",The World Viewed (1979)
"(The appearance of Rolland's name has its own interest, I suppose associated by now, vaguely, with the name of Beethoven and with the citation of him and dedications to him by Freud.)",A Pitch of Philosophy
"(Reductive clinical discourse is as fashionable as cynicism. A good example is the inside dopester's knowledge of Thoreau's habitual, hypocritical sliding from his isolation into free, home-cooked meals, as if the official, or intended, moral of his economy were roughly Polonius's, neither to borrow nor to lend; whereas the necessity of giving and receiving, the recognition of endless indebtedness, which others imagine can be paid off, is as implicit in every word of Walden as its writer's mother is, in what he calls the mother tongue.)",A Pitch of Philosophy
"(Since a response to some denial was part of my cue in taking up Thoreau and Emerson, even in thinking about Shakespeare and then about film, there is the sense of a pattern here, perhaps of further interest.)",A Pitch of Philosophy
"(Perhaps this is something Emmanuel Levinas means in attributing infiniteness to the other, interpreting a passage in Descartes's Third Meditation that, on my interpretation, concerns the fate of the other in finiteness.)",A Pitch of Philosophy
(This certain style and the importance of defining it is discussed in Conditions Handsome and Unhandsome under the title of the commitment to philosophical authorship incurred in the dimension of moral thinking I call there Moral Perfectionism.),A Pitch of Philosophy
"(What could he say that would better express his slight air of dissociation, his embarrassment at having his life called all at once into consciousness, than his noting an inclination to say something that strikes him as useless to say?)",A Pitch of Philosophy
"(This is a principal topic of my essay on King Lear, ""The Avoidance of Love:' a text that will come up in the next essay.)",A Pitch of Philosophy
(This is not the same as the indictment that the culture has not listened to women; it is the indictment that it very conveniently has.),A Pitch of Philosophy
"(At my mother's funeral, forty years after she had given up her musical career-for reasons that still do not add up for me-the rabbi, long retired but called upon by old ties for such occasions, remembered in his eulogy that young Fannie had, in the course of the same year, his first with this congregation, accompanied both Caruso and Cantor Yosele Rosenblatt.)",A Pitch of Philosophy
"(It does not seem irrelevant to me that it is the writing of two women, within the realm of publicly citable material, that I have adduced as attesting to such a perspective: Melanie Klein's descriptions of earliest childhood in terms of paranoid and depressive positions, and Elizabeth Bishop's autobiographical poem ""Visits to St. Elizabeths;' which presents images from a psychiatric ward in the form of a Mother Goose structure (""This is the House of Bedlam This is the man Who lies in the House of Bedlam;' and so forth), so taking madness as playing to the death, but at the same time taking childhood as a madhouse.)",A Pitch of Philosophy
"(My impression is that European and Latin American intellectuals can and perhaps must afford such an angle of self-consciousness, on the whole unlike their serious North American counterparts, who are so characteristically bound to an academic identity and its decorum.)",A Pitch of Philosophy
"(Had they, I wildly imagined, seen the singer, perhaps without my knowing it looked in at the band during its initial week playing at the de luxe hotel in town?)",A Pitch of Philosophy
"(It's hard now to think that there was no precedent for legally taking a stage name, but evidently I never mentioned the possibility, its having become within a matter of weeks as far-fetched to me as the fiction the lawyer had fabricated for himself.)",A Pitch of Philosophy
"(I once asked my father, since I had learned that records in his shtetl were by modern standards imprecisely kept, how he knew the date of his birth. He told me that when the immigration officer asked him for his birth date, he replied that it happened to be that very day. He smiled brilliantly as he told this, perhaps because it was true, perhaps because it was the first of an unfinished sequence of pertinent tales he would offer America, perhaps because he improvised it then and there for me. In any case I did not question the story then, and I have since said to myself that while receiving his new name, the one he gave me, was not my father's doing, he did give himself a new birthday, a rebirth brought forth for the new nation.)",A Pitch of Philosophy
"(Disowning Knowledge, p. 189)",A Pitch of Philosophy
"(The theft and reclaiming of a woman's voice is the subject of a genre of melodrama; it will come thematically into play when I consider the fact of opera. Those who are too sure ideas cannot be stolen like to say that ideas are not private property. But my feet are not my property, yet they are mine, and you are not to step on them. The punchline I have set up is not my property, but you are not to preempt it. My turn is not my property, but you are not to take it. Justice is not solely a measure of property rights.)",A Pitch of Philosophy
(Like forbidden pears.),A Pitch of Philosophy
"(To certify that these conditions are meant as provisional and exemplary, not as complete, I add another half dozen that may have been derived from my autobiographical reflections so far, and that I can anticipate in what I imagine will follow, whose concepts may receive parallel or transverse development: experience; conversion or rebirth; education; madness; uniqueness; not being understood.)",A Pitch of Philosophy
[is],A Pitch of Philosophy
"(This writer's account of his use of a hoe, namely, in cultivation of what he calls his field, is understandably different. Here he is for some reason even more explicit that the interest of it is the interest of its account, that is, its appearance in what became Walden.)",A Pitch of Philosophy
"(When Thoreau goes on to say of the borrowed axe, ""I returned it sharper than I received it:' he is perhaps borrowing that very thought from Milton's Iconoclastes: ""For such kind of borrowing as this, if it be not bettered by the borrower among good authors is accounted Plagiare""-a quotation I borrow from a sourcebook through which I was checking the possibility that Thoreau had been borrowing something proverbial; perhaps he and Milton both were.)",A Pitch of Philosophy
"(I link his American opportunity with his ""[being] free of European quarrels"" and I go on to express some reservation about what such freedom comes to.)",A Pitch of Philosophy
(Is one to imagine that a phantasm of Oedipus and his limp is here accidentally associated with that of amputated members?),A Pitch of Philosophy
"(One of Thoreau's terms for immigrancy is sojourning, another is rebirth; both are causes of his autobiography. One of Emerson's terms for it is abandonment, meaning both leaving and ecstasy; another is going onward.)",A Pitch of Philosophy
(It might come in the form of a new recognition of someone's text.),A Pitch of Philosophy
"(I felt familiar with the fact that one could want something that much, and familiar with my ignorance of what would make my father happy.)",A Pitch of Philosophy
"(It was the only possession, acquired late, and as a result of her work in the store, apart from her Mason and Hamlin grand piano, acquired early, and as a result of her playing in the theater pit orchestra, that she took pride in; these were the only material objects in her life that were not, it seems, fatally marked by her disdain for the second-rateness of the world.)",A Pitch of Philosophy
(That in literary studies Austin's ordinary language is instead thought to be contrasted with literary language means to me that Austin has not there been received. This is not to be taken to mean that I believe he is sufficiently received in philosophical circles.),A Pitch of Philosophy
"(Theirs is not, or not just, the old way of argumentation and refutation, a way which may leave much of the original text standing, or else in need of replacing, but with its context, so to speak, intact.)",A Pitch of Philosophy
"(The section I included on this, inquiry has little originality, but there is a considerable history to be recounted about its issues, of some pertinence to a number of distinguished American and English. philosophers. Firth was a prominent student of C. I. Lewis, who retired from Harvard in 1953. Lewis's Kantian-inspired Mind and the World Order was one of the most academically influential philosophical books of the American 1930'S, read, it happens, by Austin, who read few books of philosophy, and, I gather, read with interest by him but not cited among the philosophical texts he notes in Sense and Sensibilia as having ""fallen for"" the idea of a class of things such as sense-data. The immediate pertinence of this history to me is in part to remember the example of Lewis's seriousness and significance as a teacher of philosophy, and again to cite the importance to me of the work of Thompson Clarke, one of the last of Lewis's principal students at Harvard, who would go on to. develop the legacy of classical epistemology with decisive originality.)",A Pitch of Philosophy
"(Unless, among other possibilities, I can, with Augustine, thank God for giving it to me.)",A Pitch of Philosophy
"[See Claim of Reason, p. 169.]",A Pitch of Philosophy
"(Directions of interest that were separate in The Claim of Reason now seem to have become inextricable. In roughly the first three parts of that book, ""tradition"" in philosophy means old against new, where new mostly means what comes [historically] with the analytical revolution[s]; in the fourth part, ""tradition"" comes to mark the rift of one [cultural] tradition against another, each of which splits into its old and its new.)",A Pitch of Philosophy
"(As it were all the buildings, leaving behind only bits of stone and rubble.)",A Pitch of Philosophy
"(Well, like academic lectures; but so does Heidegger's What Is Called Thinking? significantly take the form of academic lectures. Austin and Heidegger might even both be said to resist the form. This makes them all the more different from each other.)",A Pitch of Philosophy
(I once put what I gather to be a congenial thought by formulating an intuition I find shared by thinkers from Emerson to Wittgenstein to the effect that our fundamental relation to the world is not one of knowing.),A Pitch of Philosophy
(This defines the concept of a statement.),A Pitch of Philosophy
(Unless Godel's proofs are to be metaphorized as the provision of a limit to homogeneity. I should perhaps say-though the issue of the relation of voice and writing will keep coming up-that the idea of such a metaphorization strikes me as an effort to invite the strength of mathematics and the strength of ordinary language to destroy each other. For what gain?),A Pitch of Philosophy
"(An inner connection between positivism and other formations of UContinental philosophy"" has made itself felt in my work from its first years, a major cause of my, let's say, ambivalence toward deconstruction. I quote from Must We Mean What We Say? uWhile Kierkegaard's account . . . sometimes seems to rebuke us for being confused about a meaning which should be clear with a qualitatively decisive clarity, ... he would nevertheless not be surprised at positivism's claim, or perception, that religious utterances have no cognitive meaning. Indeed, he might welcome this fact. It indicates that the crisis of our age has deepened, that we are no longer confused, and that we have a chance, at last, to learn what our lives really depend upon. Utterances we have shared about our infinite interests no longer carry any cognitive meaning. Well and good; we have now completely forgotten it. Then it is up to each of us to find our own"" [UKierkegaard's On Authority and Reve-lation,"" pp. 171-172]. This is to be compared with the hearsay accusation against deconstruction to the effect that it holds language to be meaningless, a helpless jab that deconstructionists of my acquaintance have relished the ease of mocking, while none to my knoWledge has articulated its source. Perhaps it is not that hard. Yet the illusoriness in the charge seems to me assayable, if I may say so, in the light of another essay in that first book of mine: uPositivism said that statements about God are meaningless; Beckett shows that they mean too damned much"" [""Ending the Waiting Game,"" p. 120]. Positivism possesses as much claim to have become itself in America as deconstruction does.)",A Pitch of Philosophy
"(It perhaps describes this situation to say that Derrida iterated Austin's views without knowing this piece of them. So what? It happens. But isn't something of the kind to be said about Searle's iteration of Derrida's views? What was surprising, given Searle's context, in his account? I hope I am not confounding the iteration that makes language possible with the iteration that makes scholarship possible. An ordinary language analysis of communication should have something to say about this.)",A Pitch of Philosophy
"(To experience Austin's meticulous journey through his world of concrete examples of these qualifications-and scores of others-is for the moment to put aside all question of how we know such things, or whether to know them is philosophy.)",A Pitch of Philosophy
(Who but one familiar with despair would so insist on taking joy-like Emerson and after him Nietzsche?),A Pitch of Philosophy
(This characterisically goes in Austin with a questioning of philosophy's intellectual seriousness. But the other faces of philosophy's enemy are marked in nothing short of the endless list of his terms of criticism of other philosophy.),A Pitch of Philosophy
"(""Signature Event Context,"" p. 16)",A Pitch of Philosophy
[Austin],A Pitch of Philosophy
"(That is itself a vignette that speaks to differences between the traditions of philosophy in their theories and institutions of publishing. I do not imagine French intellectuals pained at having published prematurely. Born into French publishing life, they print what a given time calls for. That would have, mutatis mutandi, its own attractions for Austin's sense of, even yearning for, the provisional.)",A Pitch of Philosophy
"(I do not think 1 invent in remembering Austin's once observing, with poorly concealed mirth, ""It couldn't all be horses!"")",A Pitch of Philosophy
"(We might say that it returns philosophy's attention to the fact that human life is constrained to the life of the mind, such as it is.)",A Pitch of Philosophy
"(I am speaking of this stretch of history as one leading back from Austin; hence I am not considering the guises skepticism may be taking in, say, Hegel and Nietzsche and Heidegger.)",A Pitch of Philosophy
(There is no place that words fail to reach; this does not mean that they go places limitlessly.),A Pitch of Philosophy
"(That is, his question implies that someone, or just about everyone, has been saying that it is certain that words correspond to unique, univocal, and so on, concepts. He might have heard something of the sort from Kant, or from Frege.)",A Pitch of Philosophy
[by providing],A Pitch of Philosophy
(lI.924-931),A Pitch of Philosophy
"(It suggests itself that these figures are causes for opera because it is in opera that humans are shown to have at all times more than one register in which their words are uttered, so that the question of the relation between what is said and what is heard, hence the question of who utters, hence of sincerity, is continually posed.)",A Pitch of Philosophy
"(That there are no marks or tokens-to use the terms of Theseus's wish-by which to distinguish the genuine or real from the false or fake is a way of putting Wittgenstein's discovery (according to me), alluded to a while ago, that there are not what he calls criteria for distinguishing reality and dream, or, I add, animate and inanimate, or sincerity or seriousness and hollowness or treachery, hence no way of blocking the threat of skepticism.)",A Pitch of Philosophy
(All words so given become misgivings.),A Pitch of Philosophy
"(Alerted to this, I have also learned of other occurrences I had forgotten, and of some I never knew.)",A Pitch of Philosophy
"(Again for future reference, and to make a piece of my present context clearer, I note that Wittgenstein's diagnosis according to which in philosophy we may find that ""A picture held us captive"" bears measuring with Lacan's (structural?) idea of captation by an image [""The Fluctuations of the Libido,"" pp. 180, 182]. If one has found Lacan's division of registers among the imaginary, the symbolic, and the real to have surprising weight, then it is worth saying that Wittgenstein's Investigations is more scrupulous and persevering in its distinction among what seem to be just these registers than any other text I know within the analytical tradition. But of course I do not know to whom this is worth my saying.)",A Pitch of Philosophy
"(Austin marks this difference by listing what I called ""the opening instances"" with Roman letters, the ""later"" with Greek letters.)",A Pitch of Philosophy
"(This, by the way, provides a reasonable understanding of Hippolytus's being given his moment of disclaiming, ""My tongue swore to, but my heart did not"": it makes explicit the fact that this will not count (for him) as determining whether he swore, whether his words are in effect. Why, nevertheless, Austin persists in distrusting Hippolytus for the wrong reason is all the more in need of a good account.)",A Pitch of Philosophy
"(I would like to refer here to my text ""Notes on the Opening of Wittgenstein's Investigations."")",A Pitch of Philosophy
"(The appeal, or construction, of ""effect"" here is to be compared with the skeptic's concession, after doing his work of repudiation, that our ordinary knowledge and perception serve well enough ""of course"" ""for practical purposes,"" as if what our purposes and practicalities are are quite transparent to us. Austin is pointing to this suspicious philosophical consessiveness in saying: ""There's the bit where you say it and the bit where you take it back""; Sense and Sensibilia, p. 2)",A Pitch of Philosophy
(Must We Mean What We Say? pp. 323-324),A Pitch of Philosophy
"(This would be why, as an answer, voice comes too late; Desdemona is suffocated; Cordelia is hanged, and the last thing Lear looks upon, as it was about the first thing we knew he cared about, is her mouth.)",A Pitch of Philosophy
"(That cannot be very like hearing a performance of music, even though some music sounds as if that were its origin. Such hearing results easily in what Emerson means by quoting instead of saying anything. And it is familiar that music sometimes quotes music.)",A Pitch of Philosophy
"(How the concept of experience has been tamed from its origins in peril, adventure, we may say trauma, into a philosophical construction of ""senses"" is doubtless a related story.)",A Pitch of Philosophy
"(To go much beyond such thoughts in early Wittgenstein is not for me to do. To broach them here is to mark the beginnings of my instruction in reading, among other things, the Tractatus in the writing of James Conant and of Eli Friedlander.)",A Pitch of Philosophy
"(Bound not necessarily by this world; and, as performatives are meant to show, not necessarily by reference. This is worth saying if only to mark that the practice of ordinary language philosophy privileges the concept of a word as opposed to privileging the concept of a sign. This might be what the difference between my view of Austin and Derrida's view comes to. But while in Speech and Phenomena Derrida says, ""The prerogative of being cannot withstand the deconstruction of the word"" [po 74], a false construction of the word is not a charge Derrida lays at Austin's work.)",A Pitch of Philosophy
"(This opposition is roughly what in challenging Kripke's reading of the Investigations on the subjects of skepticism, privacy, rules, and so on, I call the argument of the ordinary, which I say neither side must win; Conditions Handsome and Unhandsome, Lecture II)",A Pitch of Philosophy
"(This use of the rather arch ""tether"" is itself a moment of signature Austin, playing the Englishman, in its deflationary use of a verb. Compare: ""When I say, before the registrar or altar, etc., 'I do', I am not reporting on a marriage: I am indulging in it"" [ibid., p. 6].)",A Pitch of Philosophy
"(Can an ""X"" mark the witness to the marking of an ""X""? How about a ""Y""?)",A Pitch of Philosophy
"(Is it now true, still true, more true, that all the world is America? It would follow that there is no America to go to. Does the truth and falseness of this enter into the cause of the famous success of deconstruction in America?)",A Pitch of Philosophy
(And what American am I inventing in order to think so?),A Pitch of Philosophy
"(Geoffrey Hill and, after him, Christopher Ricks helpfully gather these allusions together. Their interpretations of Austin's literariness, admiring but sometimes suspicious, deserve careful consideration.)",A Pitch of Philosophy
(Emerson's emphasis on writing and thinking as self-abandonment is on my mind here.),A Pitch of Philosophy
"(Freud's observation is pertinent here, that doubt is the emotion expressive of our essential uncertainty about what is happening behind us.)",A Pitch of Philosophy
"(true of the conditions in Othello and in The Winter's Tale, to go no further)",A Pitch of Philosophy
(In the Introduction to Conditions Handsome and Unhandsome I distinguish some two or three dozen features of this journey.),A Pitch of Philosophy
"(And makes counterfeit impossible, or irrelevant, since even if it were possible perfectly to impersonate this diva's voice, the impersonation would be as original an achievement as the original.)",A Pitch of Philosophy
(I guess there is no end to my wish to democratize the exclusive.),A Pitch of Philosophy
"(Say that the apple taken from the tree of the knowledge of good and evil represents in its orality the birth of judgment as such. Then we seem to have a hint here about why opera so attunes itself to moments of separation, as if this is the founding trauma of human experience. If we conceive that singing, in its breaths, incessantly draws in and lets out the world as such, are we not conceiving that there is no worldchanging creation that is not a consequence of destruction? I am glad, further, to be reminded here of my pleasure, early in The Claim of Reason, in finding that Wittgenstein's development of his signature term ""criterion"" out of its twin, the ordinary word ""criterion;' keeping the ordinary schematic structure intact, could be understood as his recognizing the fact of valuing as coeval with the value of asserting fact, since ordinary criteria are bases for evaluation-for admitting or rejecting, say including and excluding-and Wittgensteinian criteria are bases for relating the world in words, or as Kant puts the matter, ""applying concepts in judgments."")",A Pitch of Philosophy
"(As a marker for those with a taste for such paths, I note, without comment, a signature moment in Heidegger, from his ""Letter on Humanism"" in which thoughts of thinking and of what thinking is of, or belongs to-a beyond or other of our present dispensation-are thought together with the idea of listening [taking it that in the German gehoren belonging and hearing belong, or are to be heard, together], hence within earshot of the voice, call it the hum of things: ""Thinking is of Being inasmuch as thinking, coming to pass from Being, belongs to Being. At the same time thinking is of Being insofar as thinking, belonging to Being, listens to Being."")",A Pitch of Philosophy
"(I present this view of Emerson's theories of writing and reading in a little more detail in ""Being Odd, Getting Even."")",A Pitch of Philosophy
(Leporello's important list of women in Don Giovanni reaffirms the point.),A Pitch of Philosophy
(Does the end of Gotterdammerung show the management of a marriage? We'll see.),A Pitch of Philosophy
"(Don Carlo is perhaps Verdi's purest instance of the theme of the political becoming private violation, in which Carlo describes and expresses Spain as a sepulchre suffocating him.)",A Pitch of Philosophy
