brackets,title
"(at one point in ""Other Minds"" he insists, as if it is incontestably true, that since we know the difference between sleeping and waking there must be criteria that tell us the difference)",A Pitch of Philosophy
(performative),A Pitch of Philosophy
(to take that title for the iterative),A Pitch of Philosophy
(I do not exclude the first person),A Pitch of Philosophy
"(We might say that it returns philosophy's attention to the fact that human life is constrained to the life of the mind, such as it is.)",A Pitch of Philosophy
"(religious and political, as well as philosophical)",A Pitch of Philosophy
(its apparent need to be warned not to joke or soliloquize or poetize more or less at random),A Pitch of Philosophy
(if not logocentrism),A Pitch of Philosophy
(or saying),A Pitch of Philosophy
(or saying),A Pitch of Philosophy
(on a stage or in the street),A Pitch of Philosophy
(beyond naming),A Pitch of Philosophy
"(well, ""others:' ""in,"" ""it"")",A Pitch of Philosophy
(metaphysical? conceptual? logical?),A Pitch of Philosophy
"(I am speaking of this stretch of history as one leading back from Austin; hence I am not considering the guises skepticism may be taking in, say, Hegel and Nietzsche and Heidegger.)",A Pitch of Philosophy
(flippant?),A Pitch of Philosophy
"(all pertinent, if well-worn, gags, doubtless born of the same anxieties as these solemner discussions of doubts about being taken seriously)",A Pitch of Philosophy
(one of whose major texts was translated by Austin),A Pitch of Philosophy
(the first of two essays with that title),A Pitch of Philosophy
"(or ""profundity"")",A Pitch of Philosophy
"(""the outward and visible sign. . .. of an inward and spiritual act"")",A Pitch of Philosophy
(and unrepeated),A Pitch of Philosophy
"(to that select group for whom discussion of the purport of any utterance whatsoever is a commonplace, Austin's professional audience)",A Pitch of Philosophy
"(to the world, of the world)",A Pitch of Philosophy
"(that is, of a culture's)",A Pitch of Philosophy
"(discontinuously, I tried saying earlier)",A Pitch of Philosophy
"(not-old, not-new)",A Pitch of Philosophy
(There is no place that words fail to reach; this does not mean that they go places limitlessly.),A Pitch of Philosophy
(seem to),A Pitch of Philosophy
"[as Derrida affirms, and takes Austin to deny]",A Pitch of Philosophy
"(""Signature Event Context,"" p. 17)",A Pitch of Philosophy
"(explodes, quotes Mrs. Woolf, or what not)",A Pitch of Philosophy
"(Lees not rush to interpret this moment, for example, as casting possible failures of language into a ditch of miracles. Austin is here imagining the failure of language in a case of knowledge, and of knowledge in an exemplary case. What could be more internal to language?)",A Pitch of Philosophy
"(in ordinary language procedure, there is no appeal beyond oneself: if, as well may prove to be the case, you find a mismatch with others, it is up to you to see what is to be said about this, and something had better be)",A Pitch of Philosophy
"(as if Iago, and not Othello, is the image of the skeptic)",A Pitch of Philosophy
[emphasis added],A Pitch of Philosophy
"(or Heraclitus, who Austin also suggests held the doctrine)",A Pitch of Philosophy
"(especially-perhaps-when it is true but restricted, as in Austin's case)",A Pitch of Philosophy
"(Perhaps it was a favorite Oxford examination question. The case at hand is the remark, ""Well may the animal be called a pig for it certainly eats like one""; Sense and Sensibilia, p. 41, note.)",A Pitch of Philosophy
(but a system of them),A Pitch of Philosophy
"(That is, his question implies that someone, or just about everyone, has been saying that it is certain that words correspond to unique, univocal, and so on, concepts. He might have heard something of the sort from Kant, or from Frege.)",A Pitch of Philosophy
"(""gratifying to observe"")",A Pitch of Philosophy
[by providing],A Pitch of Philosophy
"[when he says ""My tongue swore to, but my heart did not""]",A Pitch of Philosophy
(is it a character flaw?),A Pitch of Philosophy
(lI.924-931),A Pitch of Philosophy
(to say the least),A Pitch of Philosophy
"(It suggests itself that these figures are causes for opera because it is in opera that humans are shown to have at all times more than one register in which their words are uttered, so that the question of the relation between what is said and what is heard, hence the question of who utters, hence of sincerity, is continually posed.)",A Pitch of Philosophy
"(That there are no marks or tokens-to use the terms of Theseus's wish-by which to distinguish the genuine or real from the false or fake is a way of putting Wittgenstein's discovery (according to me), alluded to a while ago, that there are not what he calls criteria for distinguishing reality and dream, or, I add, animate and inanimate, or sincerity or seriousness and hollowness or treachery, hence no way of blocking the threat of skepticism.)",A Pitch of Philosophy
(to take what Austin calls the awe-inspiring performative),A Pitch of Philosophy
(to say the most),A Pitch of Philosophy
"(for example, by working on my intentions)",A Pitch of Philosophy
"(or was it, if you tell a lie?)",A Pitch of Philosophy
(All words so given become misgivings.),A Pitch of Philosophy
"[Merchant of Venice, 3.3.17]",A Pitch of Philosophy
"(Alerted to this, I have also learned of other occurrences I had forgotten, and of some I never knew.)",A Pitch of Philosophy
(using again Wittgenstein's term of diagnosis),A Pitch of Philosophy
(perhaps more than one),A Pitch of Philosophy
(perhaps more),A Pitch of Philosophy
(or falsely realized),A Pitch of Philosophy
"(Again for future reference, and to make a piece of my present context clearer, I note that Wittgenstein's diagnosis according to which in philosophy we may find that ""A picture held us captive"" bears measuring with Lacan's (structural?) idea of captation by an image [""The Fluctuations of the Libido,"" pp. 180, 182]. If one has found Lacan's division of registers among the imaginary, the symbolic, and the real to have surprising weight, then it is worth saying that Wittgenstein's Investigations is more scrupulous and persevering in its distinction among what seem to be just these registers than any other text I know within the analytical tradition. But of course I do not know to whom this is worth my saying.)",A Pitch of Philosophy
(as it were with nothing lost and nothing gained),A Pitch of Philosophy
(your intention),A Pitch of Philosophy
"(""Signature Event Context,"" p. 1)",A Pitch of Philosophy
"(compare ibid., p. 13)",A Pitch of Philosophy
(and passing beyond),A Pitch of Philosophy
[relatively new category of communication of the],A Pitch of Philosophy
(and criteria for identifying them),A Pitch of Philosophy
[for an utterance counting as a performative],A Pitch of Philosophy
(the other),A Pitch of Philosophy
(if I may put it so),A Pitch of Philosophy
(in something like the sense of metaphysics),A Pitch of Philosophy
(other),A Pitch of Philosophy
(the supposed performative),A Pitch of Philosophy
"(for example, it wasn't the captain who performed the ceremony but the purser)",A Pitch of Philosophy
(in the canonical circumstances),A Pitch of Philosophy
"(I have not met that particular ""circumstance;' or condition)",A Pitch of Philosophy
"(Austin phrases it, ""I have promised, but"")",A Pitch of Philosophy
"(Austin marks this difference by listing what I called ""the opening instances"" with Roman letters, the ""later"" with Greek letters.)",A Pitch of Philosophy
"(This, by the way, provides a reasonable understanding of Hippolytus's being given his moment of disclaiming, ""My tongue swore to, but my heart did not"": it makes explicit the fact that this will not count (for him) as determining whether he swore, whether his words are in effect. Why, nevertheless, Austin persists in distrusting Hippolytus for the wrong reason is all the more in need of a good account.)",A Pitch of Philosophy
(Thing),A Pitch of Philosophy
"(""Signature Event Context,"" p. 1)",A Pitch of Philosophy
(ordinary),A Pitch of Philosophy
"(in the class Austin calls exercitives, though he seems not to list the word)",A Pitch of Philosophy
[which],A Pitch of Philosophy
[requisits],A Pitch of Philosophy
(or determined?),A Pitch of Philosophy
(by failing to wear a jacket and a tie),A Pitch of Philosophy
(by obeying it literally and disgracefully),A Pitch of Philosophy
"(or if ""requisites"" is)",A Pitch of Philosophy
"(the unobstructed, opposite sides of a room do not communicate with one another, even when the acoustics between them are perfect)",A Pitch of Philosophy
"(by, let's say, rules)",A Pitch of Philosophy
"(I would like to refer here to my text ""Notes on the Opening of Wittgenstein's Investigations."")",A Pitch of Philosophy
"(public space having been erased, you may say enclosed, or subjected to reduction)",A Pitch of Philosophy
(straits of metaphysics),A Pitch of Philosophy
"(beyond myself, to someone or something)",A Pitch of Philosophy
"(see How to Do Things with Words, p. 5)",A Pitch of Philosophy
(metaphysically inspired),A Pitch of Philosophy
[a],A Pitch of Philosophy
(or should be seen to bear),A Pitch of Philosophy
"(over the world, over others, over myself, over language)",A Pitch of Philosophy
(such as it may be),A Pitch of Philosophy
(perhaps for sufficient reason),A Pitch of Philosophy
"(""Signature Event Context:' p. 20)",A Pitch of Philosophy
"(The appeal, or construction, of ""effect"" here is to be compared with the skeptic's concession, after doing his work of repudiation, that our ordinary knowledge and perception serve well enough ""of course"" ""for practical purposes,"" as if what our purposes and practicalities are are quite transparent to us. Austin is pointing to this suspicious philosophical consessiveness in saying: ""There's the bit where you say it and the bit where you take it back""; Sense and Sensibilia, p. 2)",A Pitch of Philosophy
(the),A Pitch of Philosophy
(radically questioned from within itself only in our period),A Pitch of Philosophy
"(the world in whose existence, as it is typically put, we ""believe"")",A Pitch of Philosophy
(Must We Mean What We Say? pp. 323-324),A Pitch of Philosophy
(tragic),A Pitch of Philosophy
(as Thoreau puts it),A Pitch of Philosophy
"(in Descartes's terms, to take over from God the task of originating ourselves, about which we are bound to get the wrong idea)",A Pitch of Philosophy
"(but is a building of air, or of breath, in Wittgenstein's picture of it)",A Pitch of Philosophy
(perhaps for two millennia),A Pitch of Philosophy
"(""however hysterical"" - a qualification that, for me, has grown with interest)",A Pitch of Philosophy
"(including others, including ourselves)",A Pitch of Philosophy
"(This would be why, as an answer, voice comes too late; Desdemona is suffocated; Cordelia is hanged, and the last thing Lear looks upon, as it was about the first thing we knew he cared about, is her mouth.)",A Pitch of Philosophy
"[that is, to my utterances]",A Pitch of Philosophy
"(Investigations, p. 191)",A Pitch of Philosophy
"(That cannot be very like hearing a performance of music, even though some music sounds as if that were its origin. Such hearing results easily in what Emerson means by quoting instead of saying anything. And it is familiar that music sometimes quotes music.)",A Pitch of Philosophy
(will of the),A Pitch of Philosophy
"(How the concept of experience has been tamed from its origins in peril, adventure, we may say trauma, into a philosophical construction of ""senses"" is doubtless a related story.)",A Pitch of Philosophy
"(To go much beyond such thoughts in early Wittgenstein is not for me to do. To broach them here is to mark the beginnings of my instruction in reading, among other things, the Tractatus in the writing of James Conant and of Eli Friedlander.)",A Pitch of Philosophy
"(Tractatus, 4.121)",A Pitch of Philosophy
(within the affinity),A Pitch of Philosophy
"(Wittgenstein and the Vienna Circle, p. 68)",A Pitch of Philosophy
(what the world is instead of),A Pitch of Philosophy
(the madness in childhood),A Pitch of Philosophy
"(Bound not necessarily by this world; and, as performatives are meant to show, not necessarily by reference. This is worth saying if only to mark that the practice of ordinary language philosophy privileges the concept of a word as opposed to privileging the concept of a sign. This might be what the difference between my view of Austin and Derrida's view comes to. But while in Speech and Phenomena Derrida says, ""The prerogative of being cannot withstand the deconstruction of the word"" [po 74], a false construction of the word is not a charge Derrida lays at Austin's work.)",A Pitch of Philosophy
"(namely, shows language to be bound by the challenge of reality even when reference and truth are out of play)",A Pitch of Philosophy
"(an offhand use it seems, like so much in Austin dressed casually; Derrida is certainly right to circle it)",A Pitch of Philosophy
"(""Signature Event Context:' p. 19)",A Pitch of Philosophy
"(this has to be done because, of course, written utterances are not tethered to their origin in the way spoken ones are)",A Pitch of Philosophy
[the common effect of signature],A Pitch of Philosophy
(metaphysical),A Pitch of Philosophy
(conceptual),A Pitch of Philosophy
(but not necessarily in contradiction),A Pitch of Philosophy
(in its connection with skepticism and presence),A Pitch of Philosophy
(what others are there?),A Pitch of Philosophy
"(to block skepticism, to grant presence)",A Pitch of Philosophy
"(to recount a world, one shared)",A Pitch of Philosophy
"(This opposition is roughly what in challenging Kripke's reading of the Investigations on the subjects of skepticism, privacy, rules, and so on, I call the argument of the ordinary, which I say neither side must win; Conditions Handsome and Unhandsome, Lecture II)",A Pitch of Philosophy
(not as a refutation but as an exercise of freedom),A Pitch of Philosophy
"(How to Do Things with Words, p. 10)",A Pitch of Philosophy
[putting],A Pitch of Philosophy
"[that is, describing, logocentrically]",A Pitch of Philosophy
(ibid.),A Pitch of Philosophy
"(This use of the rather arch ""tether"" is itself a moment of signature Austin, playing the Englishman, in its deflationary use of a verb. Compare: ""When I say, before the registrar or altar, etc., 'I do', I am not reporting on a marriage: I am indulging in it"" [ibid., p. 6].)",A Pitch of Philosophy
"(""through and through present to itself and to its content""; ""Signature Event Context:' p. 18)",A Pitch of Philosophy
"(Can an ""X"" mark the witness to the marking of an ""X""? How about a ""Y""?)",A Pitch of Philosophy
(tethered),A Pitch of Philosophy
(whatever this would mean),A Pitch of Philosophy
"(a mere signature would be hard-pressed to do this, but some look as if they would be pleased to)",A Pitch of Philosophy
"(that I am I, and am what I am not, and nof what I am, and not what I am not)",A Pitch of Philosophy
"(the ""cannot"")",A Pitch of Philosophy
"(a cause of his prose, his tone)",A Pitch of Philosophy
(can I say instead the United States?),A Pitch of Philosophy
(negating The Critique of Pure Reason),A Pitch of Philosophy
"(""new yet unapproachable""-is it before or behind us?)",A Pitch of Philosophy
"(Is it now true, still true, more true, that all the world is America? It would follow that there is no America to go to. Does the truth and falseness of this enter into the cause of the famous success of deconstruction in America?)",A Pitch of Philosophy
(as in a business letter),A Pitch of Philosophy
(non-excessive),A Pitch of Philosophy
"(like getting a few unreadable scratches quite automatically into a perfectly readable form; understanding that each can be printed indefinitely many times, the printed version but not the handwritten in many faces, not at least to the same effect; and that both can further be Xeroxed, or made into rubber stamps for perhaps others to use, resulting sometimes in forgery, sometimes in plagiarism, sometimes not, and so on)",A Pitch of Philosophy
(And what American am I inventing in order to think so?),A Pitch of Philosophy
(on a certain picture of a word),A Pitch of Philosophy
"(""Signature Event Context:' p. 3)",A Pitch of Philosophy
"(ibid., p. 5)",A Pitch of Philosophy
(a notable form of words),A Pitch of Philosophy
(following Emerson's),A Pitch of Philosophy
"(between the promise of freedom from the past and the inconsequence of accepting the promise only for oneself, call this standing for the ordinary)",A Pitch of Philosophy
"(as Aristophanes had already incprporated a figure called Socrates in The Clouds, and in The Frogs cited the same line Austin cites from the Hippolytus)",A Pitch of Philosophy
"(""myth-eaten theories"")",A Pitch of Philosophy
"(""better to split hairs than to start them"")",A Pitch of Philosophy
"(Geoffrey Hill and, after him, Christopher Ricks helpfully gather these allusions together. Their interpretations of Austin's literariness, admiring but sometimes suspicious, deserve careful consideration.)",A Pitch of Philosophy
"(done in view of one's death, with, as Thoreau also puts it, the work of one's hands only)",A Pitch of Philosophy
(Emerson's emphasis on writing and thinking as self-abandonment is on my mind here.),A Pitch of Philosophy
"(""Signature Event Context,"" p. 3)",A Pitch of Philosophy
(as if that much is too obvious to mention),A Pitch of Philosophy
(inevitable),A Pitch of Philosophy
"(worth noting, yours to note, about which to make an ado)",A Pitch of Philosophy
(no different from yours),A Pitch of Philosophy
"(which Austin, Wittgenstein, and Derrida are all at pains to contest)",A Pitch of Philosophy
"(as expressed in The Claim of Reason, pp. 351-352)",A Pitch of Philosophy
[a periodical he had agreed to edit],A Pitch of Philosophy
(like everything else created),A Pitch of Philosophy
"(in narrative, in poetry, in song, in dance)",A Pitch of Philosophy
"(vaudeville was about gone, or we were in Sacramento, out of the circuit)",A Pitch of Philosophy
"(""Women like me from an earlier time, come"" [p. 11], ""We as women will be mad together with this cotton hero"" [p. 37])",A Pitch of Philosophy
"(""You, my son, ... you wanted secrecy, mystery, and shame. But . . . no doubt there are also great unthought myths hanging around in the corners of your head, whose prisoner you are.... Opera is the collection of these myths"" [p. 178])",A Pitch of Philosophy
"(""For him the music comes first. We have had this discussion a hundred times. . . . This perfect musician is a Don Juan who has invested the enveloping nature of music with the fantasy of an ever elusive, inviolate woman.... I will go along with it. Lectures can be useful"" [p. 13])",A Pitch of Philosophy
(claims I have formulated in terms in which I have posed for myself the issue of the woman's voice),A Pitch of Philosophy
(does someone imagine Clement not to know what everyone knows?),A Pitch of Philosophy
(Max Ophuls's Letter from an Unknown Woman),A Pitch of Philosophy
(leave it to Ophuls's alluring camera),A Pitch of Philosophy
(but shown in a place that is all but one of prostitution),A Pitch of Philosophy
(a brief tune from the opera is repeated on the sound track),A Pitch of Philosophy
(sometimes now called agency),A Pitch of Philosophy
(literally),A Pitch of Philosophy
(in a room locked alone with her hastily acquired husband),A Pitch of Philosophy
(madness as a response to being subjected to that marriage),A Pitch of Philosophy
"(A Natural Perspective, p. 128)",A Pitch of Philosophy
(the raising of the voice; the displacements of the camera),A Pitch of Philosophy
(have),A Pitch of Philosophy
"(that is, emphasizing the potentiality in human existence, the self's journeying)",A Pitch of Philosophy
(will),A Pitch of Philosophy
"(that is, emphasizing the fatedness in human existence, the self's finality or typicality at each step of the journey)",A Pitch of Philosophy
(causes and effects of skepticism),A Pitch of Philosophy
[and to myself],A Pitch of Philosophy
[which I go on to describe as betraying myself],A Pitch of Philosophy
"(Claim of Reason, pp. 351-52; compare ""Postscript (1989 );' p. 254)",A Pitch of Philosophy
"(not, of course, as opposed to interpreting those events in terms of a new politics or of a reformed religion or of the new science, possibilities taken up in Disowning Knowledge, pp. 2021)",A Pitch of Philosophy
"(the incoherence of one's own, the loss of language altogether)",A Pitch of Philosophy
(a point I accept from Joseph Kerman),A Pitch of Philosophy
"(Orfeo, ed. Whenham, p. 21)",A Pitch of Philosophy
"(Freud's observation is pertinent here, that doubt is the emotion expressive of our essential uncertainty about what is happening behind us.)",A Pitch of Philosophy
"(true of the conditions in Othello and in The Winter's Tale, to go no further)",A Pitch of Philosophy
(of presence),A Pitch of Philosophy
(as if denying it from above and from below),A Pitch of Philosophy
"(to provide the tuition for, adopting an Emersonian thought)",A Pitch of Philosophy
"(a path in Plato's image, a stairway in Emerson's, a ladder in others')",A Pitch of Philosophy
(not exhausted by its goods and its rights),A Pitch of Philosophy
(barring catastrophe),A Pitch of Philosophy
(in the Cave),A Pitch of Philosophy
(In the Introduction to Conditions Handsome and Unhandsome I distinguish some two or three dozen features of this journey.),A Pitch of Philosophy
(or however we understand that aversive thinking which Emerson registers as the cause of society's aversion to him),A Pitch of Philosophy
(in the section of that name in Lacan's 1953-1954 Seminar),A Pitch of Philosophy
(which would make The Magic Flute exceptional),A Pitch of Philosophy
"(perhaps to call upon it, as Donna Anna and Donna Elvira do; perhaps to forgo it, as the Marschallin and as Violetta do; perhaps to prepare for it, as Desdemona and Briinnhilde do; perhaps to identify it with this one, as Carmen does)",A Pitch of Philosophy
(for there is no standing language of that other world; it requires understanding without meaning),A Pitch of Philosophy
"(body and spirit, father and mother according to Nietzsche)",A Pitch of Philosophy
"(And makes counterfeit impossible, or irrelevant, since even if it were possible perfectly to impersonate this diva's voice, the impersonation would be as original an achievement as the original.)",A Pitch of Philosophy
"(of, let us say, neutrality)",A Pitch of Philosophy
(I guess there is no end to my wish to democratize the exclusive.),A Pitch of Philosophy
"(a register invoked by Catherine Clement, who, a few years after her book on opera, published a memoir of Lacan that recounts, in effect, the easing of her fascination with his work)",A Pitch of Philosophy
"(in ""Psychoanalysis and Cinema"")",A Pitch of Philosophy
(and not to know),A Pitch of Philosophy
(which I take to indicate dreamthoughts under translation),A Pitch of Philosophy
"(Die Walkure, Act II, Scene 2. This old-fashioned translation pretty well abandons English in its effort to preserve Wotan's sense of speaking to his daughter as unhearable self-reflection.)",A Pitch of Philosophy
[po 239],A Pitch of Philosophy
[po 237],A Pitch of Philosophy
[po 239],A Pitch of Philosophy
"(Say that the apple taken from the tree of the knowledge of good and evil represents in its orality the birth of judgment as such. Then we seem to have a hint here about why opera so attunes itself to moments of separation, as if this is the founding trauma of human experience. If we conceive that singing, in its breaths, incessantly draws in and lets out the world as such, are we not conceiving that there is no worldchanging creation that is not a consequence of destruction? I am glad, further, to be reminded here of my pleasure, early in The Claim of Reason, in finding that Wittgenstein's development of his signature term ""criterion"" out of its twin, the ordinary word ""criterion;' keeping the ordinary schematic structure intact, could be understood as his recognizing the fact of valuing as coeval with the value of asserting fact, since ordinary criteria are bases for evaluation-for admitting or rejecting, say including and excluding-and Wittgensteinian criteria are bases for relating the world in words, or as Kant puts the matter, ""applying concepts in judgments."")",A Pitch of Philosophy
"(not all possible others, no doubt)",A Pitch of Philosophy
(as opposed to the mere expression of taste),A Pitch of Philosophy
(in that sense enter a disproportionate or exorbitant claim),A Pitch of Philosophy
(transcendental),A Pitch of Philosophy
(Emerson calls it Intuition or Instinct),A Pitch of Philosophy
(the reasons for the judgment),A Pitch of Philosophy
(Emerson calls them Tuitions),A Pitch of Philosophy
"(As a marker for those with a taste for such paths, I note, without comment, a signature moment in Heidegger, from his ""Letter on Humanism"" in which thoughts of thinking and of what thinking is of, or belongs to-a beyond or other of our present dispensation-are thought together with the idea of listening [taking it that in the German gehoren belonging and hearing belong, or are to be heard, together], hence within earshot of the voice, call it the hum of things: ""Thinking is of Being inasmuch as thinking, coming to pass from Being, belongs to Being. At the same time thinking is of Being insofar as thinking, belonging to Being, listens to Being."")",A Pitch of Philosophy
"(except when we judge not, that we be not judged)",A Pitch of Philosophy
"(we cannot at every moment, if at any, smell our own breath)",A Pitch of Philosophy
(the page),A Pitch of Philosophy
(perhaps emitted),A Pitch of Philosophy
"(I present this view of Emerson's theories of writing and reading in a little more detail in ""Being Odd, Getting Even."")",A Pitch of Philosophy
(dis),A Pitch of Philosophy
"(the level of primitive narcissism, where the scream in which Wagner heard the origin of singing is still audible)",A Pitch of Philosophy
(Leporello's important list of women in Don Giovanni reaffirms the point.),A Pitch of Philosophy
(Does the end of Gotterdammerung show the management of a marriage? We'll see.),A Pitch of Philosophy
(My soul),A Pitch of Philosophy
(perhaps politically exploited),A Pitch of Philosophy
(translated as Satanism and Witchcraft),A Pitch of Philosophy
(or for that matter about any of its modern derivatives),A Pitch of Philosophy
(mostly women's),A Pitch of Philosophy
"(Don Carlo is perhaps Verdi's purest instance of the theme of the political becoming private violation, in which Carlo describes and expresses Spain as a sepulchre suffocating him.)",A Pitch of Philosophy
(here D-flat),A Pitch of Philosophy
(an inverted half step away),A Pitch of Philosophy
[in literature 00 P H Y and in analysis],A Pitch of Philosophy
"(She is, I assume one is to know, boldly declaring a moral from Lacan's discussion of the difference between the Ego-Ideal and the Ideal Ego.)",A Pitch of Philosophy
(Selig grusst dich dein Weib),A Pitch of Philosophy
"(mother, actress, lover, wife, nurse, queen)",A Pitch of Philosophy
"(cited in Debussy and Maeterlinck, Claude Debussy, ""Pelleas et Melisande"")",A Pitch of Philosophy
(Its absurdity was featured the last time I heard a celebrity introduce the multitudes to an excellent televised production of the opera.),A Pitch of Philosophy
"(as if he is without speech-Latin in-fans, not yet speaking-because he has successfully refused to subject himself to the confines of grammar, the modification, hence prolongation, of desire)",A Pitch of Philosophy
"(Music, like infancy, marks the permanence of the place of understanding as before what we might call meaning, as if it exists in permanent anticipation of-hence in perpetual dissatisfaction with, even disdain for-what can- be said.)",A Pitch of Philosophy
"(formally, hence identically, dressed)",A Pitch of Philosophy
(in what he calls aversive thinking),A Pitch of Philosophy
"(Something like this sense of suffocation by a plagiarized world, trading in stolen voices, as if haunted by any claim of originality, is associated with Antonin Artaud's writing in Derrida's ""La Parole soufflee,"" a reading of that writing. I notice its connection with Emerson's ""Fate"" in the concluding pages of ""Notes on the Opening of Wittgenstein's Investigations."")",A Pitch of Philosophy
"(I wish I could better epitomize Vladimir Jankelevitch's marvelous writing about Debussy, in which the concept of geotropism proposes a plane or planet of life for the variations of downward turns in this music-""Ne me touchez pas. Ne me touchez pas""-together with its contrasting phototropisms, let's call them, and with its wavering, trilling, repetitive gestures of stasis.)",A Pitch of Philosophy
"(""Every word they say chagrins us"")",A Pitch of Philosophy
"(as cited in Chapter 4 of Debussy, Pelleas et Melisande, ed. Nichols and Smith)",A Pitch of Philosophy
"(I am encouraged by Michael Fried's recent series of remarkable essays on writing of the 1890'S, in which he reconceives what he is prepared to call impressionism, to regard that discussion as open. The topic will return briefly here.)",A Pitch of Philosophy
"(sometimes read as boredom, sometimes known as depression)",A Pitch of Philosophy
"(for instance, in What Is Called Thinking?)",A Pitch of Philosophy
(as in Spengler),A Pitch of Philosophy
(as perhaps in modern science and its organization),A Pitch of Philosophy
(now),A Pitch of Philosophy
(of our own),A Pitch of Philosophy
"(Not accidentally, apparently, has Emerson's prose, from the beginning, as often as it was denied philosophicality, been found to be a mist, sometimes conceded to be golden.)",A Pitch of Philosophy
(a favorite of Maeterlinck's),A Pitch of Philosophy
"(""The Imp of the Perverse,"" as quoted in my ""Being Odd, Getting Even,"" p. 123)",A Pitch of Philosophy
"(The empiricists' picture of the human mind, as formed by impressionistically based ideas, was famously figured by Locke as a tabula rasa, an erased slate. The rationalist reply, as in Leibniz, is that what is in the mind before the onset of impressions, is the (form of the) mind. I believe these pictures continue their life today. In the figure of Melisande, as in Emerson, both pictures are left behind; the mind can no longer clear itself. In Freud's image in uA Note upon the Mystic Writing-Pad;' the detachable, unfrayable surface has come to cleave to its base, as if there is neither past nor future, nothing but unreadable presence and endlessness. Michael Fried's perception of writers like Stephen Crane and Joseph Conrad, incessantly refiguring the appearance of writing on a clean page, is as of one in struggle with the mind as an unerasable slate. If so, something traumatic had happened in the half century since Thoreau's confidence in his variousness with recounting writing (as with a stick in the sand, a hoe in a field, an axe to dismantle and reuse the material of a shack for sharper edification)-unless that confidence was altogether exceptional, then and now, demanding the pair of convictions that one's unintelligibility is not of one's own doing, and that it will not be one's undoing.)",A Pitch of Philosophy
"(the common theme of Nietzsche's Untimely Meditations, one of which, titularly on Schopenhauer, is so critical in the course of Emersonian perfectionism)",A Pitch of Philosophy
"(The exception I leave open is what is called Israel. The price of taking it as an alternative is of making it one place among others. I do not yet trust myself to do this, or not to.)",A Pitch of Philosophy
"(though until recently either it was new to me, or I had forgotten it through having no use for the knowledge)",A Pitch of Philosophy
(on topics pertaining to nothing less than what Dewey calls the present barrenness of philosophy),A Pitch of Philosophy
"(identified by the translator of the book in question in his Foreword to it as Maeterlinck's ""avowed master and greatest influence"")",A Pitch of Philosophy
(and Thoreau),A Pitch of Philosophy
(SS21),A Pitch of Philosophy
(libretto and introductory articles),A Pitch of Philosophy
(s),A Pitch of Philosophy
(Fall 1991),A Pitch of Philosophy
(libretto and introductory articles),A Pitch of Philosophy
"(Translated with the exception of part I, ""Declarations d'Independance:' together with roundtable discussions in The Ear of the Other, trans. Peggy Kamuf, ed. Christie V. MacDonald; New York: Schocken Books, 1985.)",A Pitch of Philosophy
"(Derrida's original essay, his reply to Searle, and a new response are printed together in Limited Inc. Searle's response in Glyph I to Derrida's original essay is not reprinted.)",A Pitch of Philosophy
(I),A Pitch of Philosophy
"(Reprinted as ""On Sense and Meaning"" in Collected Papers on Mathematics, Logic, and Philosophy, edt Brian McGuinness, trans. Max Black, V. H. Dudman, Peter Geach, Hans Kaal, E. H. W. Kluge, Brian McGuinness, and R. H. Stoothoff; Oxford: Basil Blackwell, 1984.)",A Pitch of Philosophy
(Dora),A Pitch of Philosophy
"(Translated from Les Temps Modernes, April 1964.)",A Pitch of Philosophy
"(Monteverdi's alteration of the ending of Oreo is discussed in chapter 2, F. W. Sternfeld's ""The Orpheus Myth and the Libretto 'Orfeo.''')",A Pitch of Philosophy
(libretto and introductory articles),A Pitch of Philosophy
(Spring 1992),A Pitch of Philosophy
(libretto and introductory articles),A Pitch of Philosophy
(libretto and introductory articles),A Pitch of Philosophy
(so far as I know),A Pitch of Philosophy
"(This is a version of my problem with Emerson, against the fixated image of whom, as lacking the tragic sense, it makes no sense to suppose that Nietzsche, the theorist of tragedy, was unendingly and happily indebted. Making no sense, having no use, it is bound to be forgotten, unendingly.)",A Pitch of Philosophy
(Austin may say rules),A Pitch of Philosophy
"(or logic, or nature?)",A Pitch of Philosophy
(is possible only where there are),A Pitch of Philosophy
(Should we expect it to be?),A Pitch of Philosophy
"(This suggests that it is speech, which is to say, language, that is what Nietzsche calls ",A Pitch of Philosophy
"Acknowledgments man's true problem. Which further suggests that the sense of a promise as something thrown beyond itself, like a word, outlines the concept of ""having"" a self, no doubt a reason one thinks, dangerously, of the self as a function of ""having"" language.)",A Pitch of Philosophy
(what Austin calls),A Pitch of Philosophy
"(Felman, p. 122)",A Pitch of Philosophy
"(Here, as anywhere, the rift in the traditions of philosophy may be exacting its duties. I cannot deny it; but who wants to settle for it?)",A Pitch of Philosophy
"(that is, denying the absolute ""freedom"" of speech)",A Pitch of Philosophy
"(for example, in denying that excuses apply to utterances as they do toother-actions)",A Pitch of Philosophy
"(seductive, rejecting, nurturant, haughty, vivid, serious, funny)",A Pitch of Philosophy
"(in ""The Politics of Interpretation"")",A Pitch of Philosophy
"(and in his case, mostly not the words either, or the plots)",A Pitch of Philosophy
"(""Next to me is the man I love"")",A Pitch of Philosophy
(now President),A Pitch of Philosophy
"(Plato,Aristotle, Locke, Kant, Mill, Nietzsche, Rawls)",Cities of Words
